,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset ,Material ID,Material Description,Material ID Description,BU + Material, FY 25 Actual Revenue , FY 25 Actual Units , COMMENTS ,CAT 11
29773,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111005,Service,PH211100521000,Service excl. Lab Automation,PH211100531150,Service Time & Materials,PH211100541007,Service Spare Parts,PH211100551019,Blood Culture Service,444876,SHORTING PCB ASSY BFX SPARE (SET of 10),444876-SHORTING PCB ASSY BFX SPARE (SET of 10),DS-444876,"$4,062 ",9,EXCLUDED: SERVICE,EXCLUDE
29774,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220050021050,Closed System HIV,PH220050031150,FACSCount,PH220050041056,FACSCount - PC Adjustment,PH220050051070,FACSCount - PC Adjustment,PC_10951,FACSCount,PC_10951-FACSCount,BDB-PC_10951,"$4,062 ", -   ,EXCLUDED: BU PROFIT CENTER ADJ.,EXCLUDE
29775,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220080041056,RY775 MTS,PH220080051192,Human RY775 MTS,571386,Hu IFN-Gma RY775 B27 100Tst,571386-Hu IFN-Gma RY775 B27 100Tst,BDB-571386,"$6,249 ",20,Classified by ML model,bactec vials
29776,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041062,RB705 OptiBuild,PH220080051200,Mouse RB705 OptiBuild,757597,Ms CD172a RB705 P84 50ug,757597-Ms CD172a RB705 P84 50ug,BDB-757597,"$6,235 ",20,Matched by 2024 Material ID,BACTEC vials
29777,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,PAPCE2-B,PAPC Educational Series 2 PAPCE2-B,PAPCE2-B-PAPC Educational Series 2 PAPCE2-B,SM-PAPCE2-B,"$4,061 ",8,EXCLUDED: SERVICE,EXCLUDE
29778,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401105,BD PI Other,PH240110521000,Peripheral Intervention Freight & Rebates,PH240110531001,OUS Freight,PH240110541002,OUS Freight,PH240110551002,OUS Freight,RESTOCK,ADMIN AND RESTOCKING FEE,RESTOCK-ADMIN AND RESTOCKING FEE,PI-RESTOCK,"$4,060 ",59,EXCLUDED: FREIGHT,EXCLUDE
29779,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401121,End Stage Kidney Disease,PH240112121000,Chronic Dialysis Catheters,PH240112131000,Chronic Dialysis,PH240112141003,Hemosplit,PH240112151003,Hemosplit,5743310,HS 14.5 FR MI 31 CM ST W/,5743310-HS 14.5 FR MI 31 CM ST W/,PI-5743310,"$6,194 ",20,Matched by 2024 Material ID,PowerPort
29780,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041065,RB744 MTS,PH220080051209,Mouse RB744 MTS,570552,Ms CD117 (c-Kit) RB744 2B8 100ug,570552-Ms CD117 (c-Kit) RB744 2B8 100ug,BDB-570552,"$6,188 ",20,Matched by 2024 Material ID,BACTEC vials
29781,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051267,Mouse - Optibuild (Core Sirigen),740560,Ms CD223 BV650 C9B7W 50ug,740560-Ms CD223 BV650 C9B7W 50ug,BDB-740560,"$6,144 ",20,Matched by 2024 Material ID,BACTEC vials
29782,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051267,Mouse - Optibuild (Core Sirigen),740754,Ms CD134 BV711 OX-86 50ug,740754-Ms CD134 BV711 OX-86 50ug,BDB-740754,"$6,081 ",20,Matched by 2024 Material ID,BACTEC vials
29783,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041062,RB705 OptiBuild,PH220080051201,Human RB705 OptiBuild,757102,Hu CD103 RB705 BER-ACT8 50ug,757102-Hu CD103 RB705 BER-ACT8 50ug,BDB-757102,"$6,058 ",20,Matched by 2024 Material ID,BACTEC vials
29784,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034950,Non-Sirigen - OptiBuild,PH220080041091,Non Sirigen - Optibuild (Flow Cytometry),PH220080051253,Mouse - Optibuild (Core Non-Sirigen),752271,Ms CD103 R718 M290 50ug,752271-Ms CD103 R718 M290 50ug,BDB-752271,"$6,052 ",20,Matched by 2024 Material ID,BACTEC vials
29785,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),571540,Hu Ki-67 BUV737 KI-67 100Tst,571540-Hu Ki-67 BUV737 KI-67 100Tst,BDB-571540,"$6,022 ",20,Classified by ML model,bactec vials
29786,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051249,Other - Immune Function (Core Non-Sirigen),554877,Rat CD45 FITC OX-1 500ug,554877-Rat CD45 FITC OX-1 500ug,BDB-554877,"$5,991 ",20,Matched by 2024 Material ID,BACTEC vials
29787,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051267,Mouse - Optibuild (Core Sirigen),756685,Ms CD137 (4-1BB) BV650 17B5 50ug,756685-Ms CD137 (4-1BB) BV650 17B5 50ug,BDB-756685,"$5,988 ",20,Matched by 2024 Material ID,BACTEC vials
29788,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041129,RB613 OptiBuild,PH220080051339,Mouse RB613 OptiBuil,758900,Ms CD103 RB613 M290 50ug,758900-Ms CD103 RB613 M290 50ug,BDB-758900,"$5,938 ",20,Matched by 2024 Material ID,BACTEC vials
29789,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051121,Time and Materials,33524407,Motor Controller Logosol Ls 173B,33524407-Motor Controller Logosol Ls 173B,BDB-33524407,"$4,054 ",1,EXCLUDED: TIME AND MATERIALS,EXCLUDE
29790,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),562463,Hu CD15 PE-CF594 HI98 100Tst,562463-Hu CD15 PE-CF594 HI98 100Tst,BDB-562463,"$5,883 ",20,Matched by 2024 Material ID,BACTEC vials
29791,BLS,BDB,Biosciences,BDB,Biosciences,2200100,Single Cell Multiomics,PH220080022800,SCM Reagents,PH220080035550,BD AbSeq,PH220010041005,AbSeq - MTS vials,PH220010051011,AbSeq - Surface,940009,Hu CD25 Ab-O AHS0026 2A3 25Tst,940009-Hu CD25 Ab-O AHS0026 2A3 25Tst,BDB-940009,"$5,879 ",20,Matched by 2024 Material ID,BACTEC vials
29792,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041118,RY586 OptiBuild,PH220080051309,Human RY586 OptiBuild,753316,Hu CD101 RY586 V7.1 50ug,753316-Hu CD101 RY586 V7.1 50ug,BDB-753316,"$5,873 ",20,Matched by 2024 Material ID,BACTEC vials
29793,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041129,RB613 OptiBuild,PH220080051339,Mouse RB613 OptiBuil,759633,Ms CD197 RB613 4B12 50ug,759633-Ms CD197 RB613 4B12 50ug,BDB-759633,"$5,857 ",20,Matched by 2024 Material ID,BACTEC vials
29794,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),559920,Ms CD131 PE JORO50 200ug,559920-Ms CD131 PE JORO50 200ug,BDB-559920,"$5,785 ",20,Matched by 2024 Material ID,BACTEC vials
29795,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041129,RB613 OptiBuild,PH220080051340,Human RB613 OptiBuil,758264,Hu CD21 RB613 B-LY4 50ug,758264-Hu CD21 RB613 B-LY4 50ug,BDB-758264,"$5,782 ",20,Classified by ML model,bactec vials
29796,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),560088,Hu IFN-Alp2b Alexa 647 7N4-1 100Tst,560088-Hu IFN-Alp2b Alexa 647 7N4-1 100Tst,BDB-560088,"$5,768 ",20,Matched by 2024 Material ID,BACTEC vials
29797,BLS,BDB,Biosciences,BDB,Biosciences,2200100,Single Cell Multiomics,PH220080022800,SCM Reagents,PH220080035550,BD AbSeq,PH220010041005,AbSeq - MTS vials,PH220010051011,AbSeq - Surface,940011,Hu CD45RA Ab-O AHS0009 HI100 25Tst,940011-Hu CD45RA Ab-O AHS0009 HI100 25Tst,BDB-940011,"$5,761 ",20,Matched by 2024 Material ID,BACTEC vials
29798,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567610,Hu LAG-3 (CD223) Alexa 488 T47-530 100T,567610-Hu LAG-3 (CD223) Alexa 488 T47-530 100T,BDB-567610,"$5,744 ",20,Matched by 2024 Material ID,BACTEC vials
29799,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),563271,Hu CD49f BV510 GoH3 50Tst,563271-Hu CD49f BV510 GoH3 50Tst,BDB-563271,"$5,741 ",20,Matched by 2024 Material ID,BACTEC vials
29800,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051247,Mouse - Immune Function (Core Non-Sirigen),560220,Ms IL-17A Alexa 488 TC11-18H10 100ug,560220-Ms IL-17A Alexa 488 TC11-18H10 100ug,BDB-560220,"$5,717 ",20,Matched by 2024 Material ID,BACTEC vials
29801,BLS,BDB,Biosciences,BDB,Biosciences,2200100,Single Cell Multiomics,PH220080022800,SCM Reagents,PH220080035550,BD AbSeq,PH220010041005,AbSeq - MTS vials,PH220010051011,AbSeq - Surface,940005,Hu CD14 Ab-O AHS0037 MPHIP9 25Tst,940005-Hu CD14 Ab-O AHS0037 MPHIP9 25Tst,BDB-940005,"$5,676 ",20,Matched by 2024 Material ID,BACTEC vials
29802,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),555636,Hu CD8 PE-Cy5 HIT8a 100Tst,555636-Hu CD8 PE-Cy5 HIT8a 100Tst,BDB-555636,"$5,651 ",20,Matched by 2024 Material ID,BACTEC vials
29803,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111005,Service,PH211100521000,Service excl. Lab Automation,PH211100531150,Service Time & Materials,PH211100541007,Service Spare Parts,PH211100551019,Blood Culture Service,441453,WHEELS BLOWER SET OF 2 BFX SPARE,441453-WHEELS BLOWER SET OF 2 BFX SPARE,DS-441453,"$4,049 ",9,EXCLUDED: SERVICE,EXCLUDE
29804,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041059,RB613 MTS,PH220080051215,Mouse RB613 MTS,571099,Ms CD8a RB613 53-6.7 100ug,571099-Ms CD8a RB613 53-6.7 100ug,BDB-571099,"$5,646 ",20,Matched by 2024 Material ID,BACTEC vials
29805,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041129,RB613 OptiBuild,PH220080051340,Human RB613 OptiBuil,758468,Hu CD186 RB613 13B 1E5 50ug,758468-Hu CD186 RB613 13B 1E5 50ug,BDB-758468,"$5,610 ",20,Classified by ML model,bactec vials
29806,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041062,RB705 OptiBuild,PH220080051201,Human RB705 OptiBuild,756967,Hu CD80 (B7-1) RB705 2D10.4 50ug,756967-Hu CD80 (B7-1) RB705 2D10.4 50ug,BDB-756967,"$5,574 ",20,Matched by 2024 Material ID,BACTEC vials
29807,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041062,RB705 OptiBuild,PH220080051200,Mouse RB705 OptiBuild,757848,Ms CD185 (CXCR5) RB705 2G8 50ug,757848-Ms CD185 (CXCR5) RB705 2G8 50ug,BDB-757848,"$5,510 ",20,Matched by 2024 Material ID,BACTEC vials
29808,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051274,ELISA,554587,Ms IFN-Gma Recom 10ug,554587-Ms IFN-Gma Recom 10ug,BDB-554587,"$5,492 ",20,Matched by 2024 Material ID,BACTEC vials
29809,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220020023000,Cancer Reagents,PH220020035400,Cancer,PH220020041102,CAN Oncomark,PH220020051289,CAN Oncomark RUO-GMP,341140,CD7 FITC/CD33 PE M-T701 P67.6 RUO/GMP,341140-CD7 FITC/CD33 PE M-T701 P67.6 RUO/GMP,BDB-341140,"$5,484 ",20,Matched by 2024 Material ID,BACTEC vials
29810,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051280,NA/LE,554385,Ms IL-4 NALE BVD4-1D11 500ug,554385-Ms IL-4 NALE BVD4-1D11 500ug,BDB-554385,"$5,467 ",20,Matched by 2024 Material ID,BACTEC vials
29811,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),550723,Hu IL-12RBTA2 PE 2B6/12Bta2 100Tst,550723-Hu IL-12RBTA2 PE 2B6/12Bta2 100Tst,BDB-550723,"$5,465 ",20,Matched by 2024 Material ID,BACTEC vials
29812,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034750,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080041087,Non Sirigen - Cell Signal Cancer (Flow Cytometry),PH220080051243,Non Sirigen - Human-Cell Signal Cancer (Flow Cytometry),560113,Stat1 (pY701) PerCP-Cy5.5 4a 50Tst,560113-Stat1 (pY701) PerCP-Cy5.5 4a 50Tst,BDB-560113,"$5,464 ",20,Matched by 2024 Material ID,BACTEC vials
29813,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051154,Time and Materials LSRFortessa,665721,Assy Valve 2-Way Pinch 15psi 12VDC/.23A,665721-Assy Valve 2-Way Pinch 15psi 12VDC/.23A,BDB-665721,"$4,041 ",16,EXCLUDED: TIME AND MATERIALS,EXCLUDE
29814,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051266,Human - Optibuild (Core Sirigen),744436,Hu CD11c BV605 S-HCL-3 50ug,744436-Hu CD11c BV605 S-HCL-3 50ug,BDB-744436,"$5,463 ",20,Matched by 2024 Material ID,BACTEC vials
29815,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041121,RB780 OptiBuild,PH220080051316,Human RB780 OptiBuild,755680,Hu CD38 (Leu-17) RB780 HB7 50ug,755680-Hu CD38 (Leu-17) RB780 HB7 50ug,BDB-755680,"$5,435 ",20,Matched by 2024 Material ID,BACTEC vials
29816,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041121,RB780 OptiBuild,PH220080051321,Other RB780 OptiBuild,755334,Rat/Ms CD49a RB780 HA31/8 50ug,755334-Rat/Ms CD49a RB780 HA31/8 50ug,BDB-755334,"$5,419 ",20,Matched by 2024 Material ID,BACTEC vials
29817,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051267,Mouse - Optibuild (Core Sirigen),744178,Ms CD11c BV510 N418 50ug,744178-Ms CD11c BV510 N418 50ug,BDB-744178,"$5,390 ",20,Matched by 2024 Material ID,BACTEC vials
29818,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),551138,Hu CD161 PE-Cy5 DX12 100Tst,551138-Hu CD161 PE-Cy5 DX12 100Tst,BDB-551138,"$5,363 ",20,Matched by 2024 Material ID,BACTEC vials
29819,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041118,RY586 OptiBuild,PH220080051309,Human RY586 OptiBuild,753563,Hu HLA-ABC RY586 G46-2.6 50ug,753563-Hu HLA-ABC RY586 G46-2.6 50ug,BDB-753563,"$5,339 ",20,Matched by 2024 Material ID,BACTEC vials
29820,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421400,Other Core Micro,PH211100434900,Lab Reagents,PH211100441188,Antigens and Antisera,PH211100451323,Antigens and Antiser,225541,Vial Sal H Antiserum W 3Ml,225541-Vial Sal H Antiserum W 3Ml,DS-225541,"$5,312 ",20,Matched by 2024 Material ID,BACTEC vials
29821,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627043,General Panel Tube 1 CTT LYO,627043-General Panel Tube 1 CTT LYO,BDB-627043,"$5,306 ",20,Classified by ML model,bactec vials
29822,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627044,General Panel Tube 2 CTT LYO,627044-General Panel Tube 2 CTT LYO,BDB-627044,"$5,306 ",20,Classified by ML model,bactec vials
29823,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627045,General Panel Tube 3 CTT LYO,627045-General Panel Tube 3 CTT LYO,BDB-627045,"$5,306 ",20,Classified by ML model,bactec vials
29824,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627046,General Panel Tube 4 CTT LYO,627046-General Panel Tube 4 CTT LYO,BDB-627046,"$5,306 ",20,Classified by ML model,bactec vials
29825,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401121,End Stage Kidney Disease,PH240112121004,PTA ESKD,PH240112131007,Dorado,PH240112141026,Dorado,PH240112151026,Dorado,DR120410,DORADO PTA DILATATION CATHETER 120CMX4MMX10CM,DR120410-DORADO PTA DILATATION CATHETER 120CMX4MMX10CM,PI-DR120410,"$5,295 ",20,Matched by 2024 Material ID,PowerPort
29826,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220070035100,Cobalt YG MTS,PH220070041100,RY586 MTS,PH220080051307,Mouse RY586 MTS,568554,Ms LY-6G RY586 1A8 100ug,568554-Ms LY-6G RY586 1A8 100ug,BDB-568554,"$5,287 ",20,Matched by 2024 Material ID,BACTEC vials
29827,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),565163,Hu IL-17A APC-R700 N49-653 50Tst,565163-Hu IL-17A APC-R700 N49-653 50Tst,BDB-565163,"$5,285 ",20,Matched by 2024 Material ID,BACTEC vials
29828,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567605,Hu Fol R Alp/Bta PE 5/FRAB 100Tst,567605-Hu Fol R Alp/Bta PE 5/FRAB 100Tst,BDB-567605,"$5,265 ",20,Matched by 2024 Material ID,BACTEC vials
29829,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),556078,CD68 PE Set Y1/82A 100Tst,556078-CD68 PE Set Y1/82A 100Tst,BDB-556078,"$5,221 ",20,Matched by 2024 Material ID,BACTEC vials
29830,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051159,Time and Materials FACSMelody,66069627,PCB Asm General Purpose I/O Service,66069627-PCB Asm General Purpose I/O Service,BDB-66069627,"$4,035 ",4,EXCLUDED: SERVICE,EXCLUDE
29831,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051246,Human - Immune Function (Core Non-Sirigen),567078,Hu CD161 R718 HP-3G10 100Tst,567078-Hu CD161 R718 HP-3G10 100Tst,BDB-567078,"$5,204 ",20,Matched by 2024 Material ID,BACTEC vials
29832,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035200,Sirigen - OptiBuild,PH220080041096,Sirigen - OptiBuild (Flow Cytometry),PH220080051266,Human - Optibuild (Core Sirigen),752995,Hu CD282 BV421 11G7 50ug,752995-Hu CD282 BV421 11G7 50ug,BDB-752995,"$5,187 ",20,Matched by 2024 Material ID,BACTEC vials
29833,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021000,Midlines,PH231040031005,PowerMidline,PH241020041015,Custom,PH241020051033,NA_NA,CK000855,POWER MIDLINE CATHETER,CK000855-POWER MIDLINE CATHETER,MDS-CK000855,"$5,132 ",20,Matched by 2024 Material ID,Safety Wingset
29834,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,BMV3-A,Bone Markers and Vitamins BMV3-A,BMV3-A-Bone Markers and Vitamins BMV3-A,SM-BMV3-A,"$4,032 ",8,EXCLUDED: SERVICE,EXCLUDE
29835,BLS,SM,Specimen Management,SM,Specimen Management,2109001,Lab Specimen Management,PH210900421750,Informatics & Services,PH210900333400,CAP,PH210900341198,CAP_Service,PH210900351211,CAP_Service,BMV3-B,Bone Markers and Vitamins BMV3-B,BMV3-B-Bone Markers and Vitamins BMV3-B,SM-BMV3-B,"$4,032 ",9,EXCLUDED: SERVICE,EXCLUDE
29836,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035900,Cobalt Blue OptiBuild,PH220080041121,RB780 OptiBuild,PH220080051316,Human RB780 OptiBuild,755608,Hu CD5 RB780 L17F12 50ug,755608-Hu CD5 RB780 L17F12 50ug,BDB-755608,"$5,122 ",20,Matched by 2024 Material ID,BACTEC vials
29837,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022650,Custom Research Reagents,PH220080034100,Non Sirigen - CTT,PH220080041074,Non Sirigen - CTT,PH220080051230,Non Sirigen - CTT,627507,Lymph Panel Tube 1 CTT LYO,627507-Lymph Panel Tube 1 CTT LYO,BDB-627507,"$5,108 ",20,Matched by 2024 Material ID,BACTEC vials
29838,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051156,Time and Materials Non-product specific,666732,Spare Tubing Set of 5,666732-Spare Tubing Set of 5,BDB-666732,"$4,031 ",1,EXCLUDED: TIME AND MATERIALS,EXCLUDE
