,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset,Material ID,Material Description,Material ID Description,BU + Material, Actual Revenue ,Actual Units,CAT 11 (USE),CAT 12 (EoL), COMMENTS 
26717,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771497,Hu HLA-ABC RY703 G46-2.6 50ug,771497-Hu HLA-ABC RY703 G46-2.6 50ug,BDB-771497, $358 , 1 ,,,
26718,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771531,Hu CD27 RY703 O323 50ug,771531-Hu CD27 RY703 O323 50ug,BDB-771531," $2,638 ", 7 ,,,
26719,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771554,Hu CD71 RY703 M-A712 50ug,771554-Hu CD71 RY703 M-A712 50ug,BDB-771554, $349 , 2 ,,,
26720,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771560,Hu CD49b RY703 AK-7 50ug,771560-Hu CD49b RY703 AK-7 50ug,BDB-771560, $808 , 2 ,,,
26721,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771566,Hu LGR5 RY703 8F2 50ug,771566-Hu LGR5 RY703 8F2 50ug,BDB-771566, $58 , 1 ,,,
26722,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771575,Hu CD24 RY703 ML5 50ug,771575-Hu CD24 RY703 ML5 50ug,BDB-771575, $228 , 1 ,,,
26723,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771582,Hu CD11c RY703 3.9 50ug,771582-Hu CD11c RY703 3.9 50ug,BDB-771582," $3,486 ", 9 ,,,
26724,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771603,Hu CD248 RY703 B1/35 50ug,771603-Hu CD248 RY703 B1/35 50ug,BDB-771603, $822 , 2 ,,,
26725,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771612,Hu IgG3 RY703 HP6050 50ug,771612-Hu IgG3 RY703 HP6050 50ug,BDB-771612, $270 , 1 ,,,
26726,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771615,Hu CD141 RY703 1A4 50ug,771615-Hu CD141 RY703 1A4 50ug,BDB-771615, $830 , 2 ,,,
26727,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771627,Hu CX3CR1 RY703 2A9-1 50ug,771627-Hu CX3CR1 RY703 2A9-1 50ug,BDB-771627," $1,416 ", 5 ,,,
26728,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771645,Hu GPR56 RY703 CG4.RMAB 50ug,771645-Hu GPR56 RY703 CG4.RMAB 50ug,BDB-771645, $267 , 1 ,,,
26729,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771667,Hu CD117 RY703 104D2 50ug,771667-Hu CD117 RY703 104D2 50ug,BDB-771667," $4,614 ", 13 ,,,
26730,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771673,Hu CD13 RY703 WM15 50ug,771673-Hu CD13 RY703 WM15 50ug,BDB-771673," $2,502 ", 6 ,,,
26731,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771676,Hu CD161 RY703 DX12 50ug,771676-Hu CD161 RY703 DX12 50ug,BDB-771676," $1,582 ", 5 ,,,
26732,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771690,Hu CD36 RY703 FA6-152 50ug,771690-Hu CD36 RY703 FA6-152 50ug,BDB-771690, $699 , 2 ,,,
26733,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771702,Hu CD62L RY703 SK11 50ug,771702-Hu CD62L RY703 SK11 50ug,BDB-771702, $949 , 3 ,,,
26734,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771745,Hu CD199 RY703 C9MAB-1 50ug,771745-Hu CD199 RY703 C9MAB-1 50ug,BDB-771745, $205 , 1 ,,,
26735,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771754,Hu CD223 RY703 T47-530 50ug,771754-Hu CD223 RY703 T47-530 50ug,BDB-771754," $4,273 ", 14 ,,,
26736,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771760,Hu CD132 RY703 TUGH4 50ug,771760-Hu CD132 RY703 TUGH4 50ug,BDB-771760, $492 , 1 ,,,
26737,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771771,Hu TCR VAlp7.2 RY703 OF-5A12 50ug,771771-Hu TCR VAlp7.2 RY703 OF-5A12 50ug,BDB-771771, $407 , 1 ,,,
26738,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771785,Hu CD33 RY703 P67.6 50ug,771785-Hu CD33 RY703 P67.6 50ug,BDB-771785, $430 , 1 ,,,
26739,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771807,Hu CD196 RY703 11A9 50ug,771807-Hu CD196 RY703 11A9 50ug,BDB-771807," $1,873 ", 6 ,,,
26740,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771816,Hu CD23 RY703 EBVCS-5 50ug,771816-Hu CD23 RY703 EBVCS-5 50ug,BDB-771816," $1,048 ", 3 ,,,
26741,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771837,Hu CD91 RY703 A2MR-A2 50ug,771837-Hu CD91 RY703 A2MR-A2 50ug,BDB-771837, $-   , 1 ,,,
26742,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771881,Hu CD338 RY703 5D3/CD338 50ug,771881-Hu CD338 RY703 5D3/CD338 50ug,BDB-771881, $421 , 1 ,,,
26743,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771884,Hu CD162 RY703 KPL-1 50ug,771884-Hu CD162 RY703 KPL-1 50ug,BDB-771884, $590 , 2 ,,,
26744,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771887,Hu CD85j RY703 GHI/75 50ug,771887-Hu CD85j RY703 GHI/75 50ug,BDB-771887, $750 , 2 ,,,
26745,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771899,Hu CD193 RY703 5E8 50ug,771899-Hu CD193 RY703 5E8 50ug,BDB-771899, $683 , 2 ,,,
26746,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771903,Hu CD137 RY703 4B4-1 50ug,771903-Hu CD137 RY703 4B4-1 50ug,BDB-771903," $2,735 ", 8 ,,,
26747,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771923,Ms CD9 RY703 KMC8 50ug,771923-Ms CD9 RY703 KMC8 50ug,BDB-771923, $355 , 1 ,,,
26748,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771944,Hu CD337 RY703 P30-15 50ug,771944-Hu CD337 RY703 P30-15 50ug,BDB-771944," $1,237 ", 4 ,,,
26749,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,771962,Hu CD192 RY703 LS132.1D9 50ug,771962-Hu CD192 RY703 LS132.1D9 50ug,BDB-771962," $1,324 ", 4 ,,,
26750,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772003,Hu CD11b RY703 D12 50ug,772003-Hu CD11b RY703 D12 50ug,BDB-772003, $642 , 2 ,,,
26751,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772013,Hu CD86 RY703 BU63 50ug,772013-Hu CD86 RY703 BU63 50ug,BDB-772013," $6,420 ", 16 ,,,
26752,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772019,Hu CD135 RY703 4G8 50ug,772019-Hu CD135 RY703 4G8 50ug,BDB-772019, $724 , 2 ,,,
26753,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772025,Hu CD90 RY703 5E10 50ug,772025-Hu CD90 RY703 5E10 50ug,BDB-772025," $1,169 ", 3 ,,,
26754,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772030,Hu TCR VDta2 RY703 B6 50ug,772030-Hu TCR VDta2 RY703 B6 50ug,BDB-772030," $4,493 ", 13 ,,,
26755,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772055,Hu CD56 RY703 MY31 50ug,772055-Hu CD56 RY703 MY31 50ug,BDB-772055, $629 , 3 ,,,
26756,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772058,Hu ROR1 RY703 4A5 50ug,772058-Hu ROR1 RY703 4A5 50ug,BDB-772058, $358 , 1 ,,,
26757,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772063,Hu CD41a RY703 HIP8 50ug,772063-Hu CD41a RY703 HIP8 50ug,BDB-772063, $410 , 1 ,,,
26758,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772094,Hu CD274 RY703 MIH1 50ug,772094-Hu CD274 RY703 MIH1 50ug,BDB-772094," $1,846 ", 9 ,,,
26759,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772103,Hu CD21 RY703 B-LY4 50ug,772103-Hu CD21 RY703 B-LY4 50ug,BDB-772103," $1,584 ", 4 ,,,
26760,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772115,Hu CD96 RY703 NK92.39.RMAB 50ug,772115-Hu CD96 RY703 NK92.39.RMAB 50ug,BDB-772115, $778 , 3 ,,,
26761,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772120,Hu LDLR RY703 C7 50ug,772120-Hu LDLR RY703 C7 50ug,BDB-772120, $469 , 1 ,,,
26762,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772221,Hu LRRC15 RY703 CC6-469 50ug,772221-Hu LRRC15 RY703 CC6-469 50ug,BDB-772221, $557 , 1 ,,,
26763,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041055,RY703 OptiBuild,PH220080051195,Human RY703 OptiBuild,772223,Hu IgA1 RY703 B3506B4 50ug,772223-Hu IgA1 RY703 B3506B4 50ug,BDB-772223, $177 , 1 ,,,
27483,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041146,RY743 OptiBuild,PH220080051389,Human RY743 OptiBuild,772774,Rat Ig Lam Lgt Chn RY743 B46-5 50ug,772774-Rat Ig Lam Lgt Chn RY743 B46-5 50ug,BDB-772774, $540 , 2 ,,,
27484,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041147,RY655 OptiBuild,PH220080051390,Human RY655 OptiBuild,773237,Hu CD14 RY655 63D3.RMAB 50ug,773237-Hu CD14 RY655 63D3.RMAB 50ug,BDB-773237, $357 , 1 ,,,
27485,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041147,RY655 OptiBuild,PH220080051390,Human RY655 OptiBuild,773425,Hu KLRG1 RY655 Z7-205.RMAB 50ug,773425-Hu KLRG1 RY655 Z7-205.RMAB 50ug,BDB-773425, $788 , 2 ,,,
27486,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035750,Cobalt YG OptiBuild,PH220080041147,RY655 OptiBuild,PH220080051390,Human RY655 OptiBuild,774199,Hu FceR1a RY655 AER-37 50ug,774199-Hu FceR1a RY655 AER-37 50ug,BDB-774199, $395 , 1 ,,,
27521,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051183,Other RB670 MTS,571963,CD11b RB670 M1/70 100ug,571963-CD11b RB670 M1/70 100ug,BDB-571963," $2,451 ", 9 ,,,
27522,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051183,Other RB670 MTS,571964,CD11b RB670 M1/70 25ug,571964-CD11b RB670 M1/70 25ug,BDB-571964, $477 , 7 ,,,
27523,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571947,Ms CD8a RB670 53-6.7 100ug,571947-Ms CD8a RB670 53-6.7 100ug,BDB-571947," $2,184 ", 11 ,,,
27524,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571949,Ms CD4 RB670 GK1.5 100ug,571949-Ms CD4 RB670 GK1.5 100ug,BDB-571949," $1,710 ", 7 ,,,
27525,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571950,Ms CD4 RB670 GK1.5 25ug,571950-Ms CD4 RB670 GK1.5 25ug,BDB-571950, $572 , 6 ,,,
27526,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571951,Ms ROR Gma T RB670 Q31-378 100ug,571951-Ms ROR Gma T RB670 Q31-378 100ug,BDB-571951," $1,406 ", 4 ,,,
27527,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571952,Ms ROR Gma T RB670 Q31-378 25ug,571952-Ms ROR Gma T RB670 Q31-378 25ug,BDB-571952, $767 , 5 ,,,
27528,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571955,Ms Ly-6C RB670 AL-21 100ug,571955-Ms Ly-6C RB670 AL-21 100ug,BDB-571955," $1,269 ", 4 ,,,
27529,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571956,Ms Ly-6C RB670 AL-21 25ug,571956-Ms Ly-6C RB670 AL-21 25ug,BDB-571956, $241 , 4 ,,,
27530,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571961,Ms CD45 RB670 30-F11 100ug,571961-Ms CD45 RB670 30-F11 100ug,BDB-571961," $3,368 ", 12 ,,,
27531,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051184,Mouse RB670 MTS,571962,Ms CD45 RB670 30-F11 25ug,571962-Ms CD45 RB670 30-F11 25ug,BDB-571962, $251 , 2 ,,,
27532,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571785,Hu CD4 RB670 SK3 100Tst,571785-Hu CD4 RB670 SK3 100Tst,BDB-571785," $13,966 ", 56 ,,,
27533,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571786,Hu CD4 RB670 SK3 25Tst,571786-Hu CD4 RB670 SK3 25Tst,BDB-571786," $1,279 ", 11 ,,,
27534,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571897,Hu CD19 RB670 SJ25C1 100Tst,571897-Hu CD19 RB670 SJ25C1 100Tst,BDB-571897," $5,323 ", 23 ,,,
27535,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571898,Hu CD19 RB670 SJ25C1 25Tst,571898-Hu CD19 RB670 SJ25C1 25Tst,BDB-571898, $679 , 7 ,,,
27536,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571920,Hu Granzyme B RB670 GB11 25Tst,571920-Hu Granzyme B RB670 GB11 25Tst,BDB-571920," $1,709 ", 13 ,,,
27537,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571921,Hu CD45RO RB670 UCHL1 100Tst,571921-Hu CD45RO RB670 UCHL1 100Tst,BDB-571921," $2,157 ", 8 ,,,
27538,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571922,Hu CD45RO RB670 UCHL1 25Tst,571922-Hu CD45RO RB670 UCHL1 25Tst,BDB-571922, $472 , 4 ,,,
27539,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571923,Ki-67 RB670 B56 100Tst,571923-Ki-67 RB670 B56 100Tst,BDB-571923," $7,160 ", 22 ,,,
27540,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571924,Ki-67 RB670 B56 25Tst,571924-Ki-67 RB670 B56 25Tst,BDB-571924," $1,606 ", 9 ,,,
27541,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571925,Hu CD56 (NCAM-1) RB670 B159 100Tst,571925-Hu CD56 (NCAM-1) RB670 B159 100Tst,BDB-571925," $7,384 ", 30 ,,,
27542,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571926,Hu CD56 (NCAM-1) RB670 B159 25Tst,571926-Hu CD56 (NCAM-1) RB670 B159 25Tst,BDB-571926, $637 , 5 ,,,
27543,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571927,Hu CD107a RB670 H4A3 100Tst,571927-Hu CD107a RB670 H4A3 100Tst,BDB-571927," $2,811 ", 8 ,,,
27544,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571928,Hu CD3 RB670 UCHT1 100Tst,571928-Hu CD3 RB670 UCHT1 100Tst,BDB-571928," $4,095 ", 16 ,,,
27545,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220070022900,Research Core Cobalt,PH220080035850,Cobalt Blue MTS,PH220080041052,RB670 MTS,PH220080051185,Human RB670 MTS,571929,Hu CD3 RB670 UCHT1 25Tst,571929-Hu CD3 RB670 UCHT1 25Tst,BDB-571929, $275 , 2 ,,,
